['Common', 'SWEEP-WS', 'QSIM-WS']
 * Serving Flask app "sweep-streamWS" (lazy loading)
 * Environment: production
   WARNING: Do not use the development server in a production environment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "GET /run HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:27] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "GET /pr HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
127.0.0.1 - - [25/Jul/2018 13:56:28] "POST /data HTTP/1.1" 200 -
[processMemory] Started :
	- to :  0:01:30 
	- mem. duration : 0:05:00
[processMemory] Stopped :
	- max memory size :  0 
	- max BGP ranking size :  0 
	- max Queries ranking size :  0
[processValidation] Started :
	- gap : 0:00:30 
	- valGap :  0:01:00
[processValidation] Stopped
Host: 172.16.9.211:5000
Content-Type: application/x-www-form-urlencoded
Content-Length: 1372
Connection: close


QUERY - ip-remote: 172.16.9.211  client: None  choix: 172.16.9.211
@  2018-07-25 11:56:19.487000+00:00
now 2018-07-25 11:56:19.524635+00:00
--- ip-d4744c38871d71b238ab8f549a90e831@2015-10-30T12:00:00 ---
 select distinct ?label where {
    ?x a <http://dbpedia.org/ontology/Automobile>.
    ?x rdfs:label ?label filter(langMatches(lang(?label), 'en')) .} 
<l><bgp>
    <tp>
      <s type="var" val="x"/>
      <p type="iri" val="http://www.w3.org/1999/02/22-rdf-syntax-ns#type"/>
      <o type="iri" val="http://dbpedia.org/ontology/Automobile"/>
    </tp>
    <tp>
      <s type="var" val="x"/>
      <p type="iri" val="http://www.w3.org/2000/01/rdf-schema#label"/>
      <o type="var" val="label"/>
    </tp>
  </bgp>
</l>
ID ldf-client
[processBGPDiscover] Started
[processBGPDiscover] Stopped
Process Process-4:
Traceback (most recent call last):
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/process.py", line 261, in _bootstrap
    util._exit_function()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 322, in _exit_function
    _run_finalizers()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 262, in _run_finalizers
    finalizer()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 186, in __call__
    res = self._callback(*self._args, **self._kwargs)
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/queues.py", line 191, in _finalize_join
    thread.join()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/threading.py", line 1056, in join
    self._wait_for_tstate_lock()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/threading.py", line 1072, in _wait_for_tstate_lock
    elif lock.acquire(block, timeout):
KeyboardInterrupt
[processAgregator] Started :
	- entry_timeout : 0:00:24 
	- purge_timeout :  3.0
[processAgregator] Stopped
Process Process-3:
Traceback (most recent call last):
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/process.py", line 261, in _bootstrap
    util._exit_function()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 322, in _exit_function
    _run_finalizers()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 262, in _run_finalizers
    finalizer()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/util.py", line 186, in __call__
    res = self._callback(*self._args, **self._kwargs)
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/queues.py", line 191, in _finalize_join
    thread.join()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/threading.py", line 1056, in join
    self._wait_for_tstate_lock()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/threading.py", line 1072, in _wait_for_tstate_lock
    elif lock.acquire(block, timeout):
KeyboardInterrupt
Traceback (most recent call last):
  File "sweep-streamWS.py", line 558, in <module>
    ctx.sweep.stop()
  File "/Users/desmontils-e/Programmation/Python/SWEEP/sweep.py", line 939, in stop
    self.dataProcess.join()
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/process.py", line 124, in join
    res = self._popen.wait(timeout)
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/popen_fork.py", line 50, in wait
    return self.poll(os.WNOHANG if timeout == 0.0 else 0)
  File "/Users/desmontils-e/anaconda3/lib/python3.6/multiprocessing/popen_fork.py", line 28, in poll
    pid, sts = os.waitpid(self.pid, flag)
KeyboardInterrupt
